30137-09,37137-09,383.0,402.0,417.0,417.0,452.0,487.0,522.0,557.0,976.81,1081.81,,,657.0,657.0,697.0,747.0,747.0,792.0,837.0,882.0,882.0,927.0,957.0,1107.0
30137-10,37137-10,327.0,346.0,361.0,361.0,381.0,401.0,421.0,441.0,665.5025,725.5025,,,561.0,561.0,601.0,651.0,651.0,696.0,741.0,786.0,786.0,831.0,861.0,1011.0
30137-11,37137-11,377.0,399.0,414.0,414.0,449.0,484.0,519.0,554.0,973.66,1078.66,,,679.0,679.0,719.0,769.0,769.0,814.0,859.0,904.0,904.0,949.0,979.0,1129.0
30137-12,37137-12,377.0,399.0,414.0,414.0,449.0,484.0,519.0,554.0,973.66,1078.66,,,679.0,679.0,719.0,769.0,769.0,814.0,859.0,904.0,904.0,949.0,979.0,1129.0
30137-14,37137-14,624.0,644.0,659.0,659.0,674.0,694.0,714.0,734.0,1303.6475,1423.6475,,,1124.0,1124.0,1164.0,1214.0,1214.0,1259.0,1304.0,1349.0,1349.0,1394.0,1444.0,1799.0
30137-15,37137-15,623.0,663.0,693.0,693.0,723.0,773.0,823.0,873.0,1472.6675,1622.6675,,,1123.0,1123.0,1163.0,1213.0,1213.0,1258.0,1303.0,1348.0,1348.0,1393.0,1443.0,1798.0
30137-16,37137-16,623.0,663.0,693.0,693.0,723.0,773.0,823.0,873.0,1472.6675,1622.6675,,,1123.0,1123.0,1163.0,1213.0,1213.0,1258.0,1303.0,1348.0,1348.0,1393.0,1443.0,1798.0
30137-19,37137-19,620.0,660.0,690.0,690.0,720.0,770.0,820.0,870.0,1470.025,1620.025,,,1120.0,1120.0,1160.0,1210.0,1210.0,1255.0,1300.0,1345.0,1345.0,1390.0,1440.0,1795.0
30137-20,37137-20,620.0,660.0,690.0,690.0,720.0,770.0,820.0,870.0,1470.025,1620.025,,,1120.0,1120.0,1160.0,1210.0,1210.0,1255.0,1300.0,1345.0,1345.0,1390.0,1440.0,1795.0
30137-35,37137-35,624.0,664.0,694.0,694.0,724.0,774.0,824.0,874.0,1303.6475,1423.6475,,,1124.0,1124.0,1164.0,1214.0,1214.0,1259.0,1304.0,1349.0,1349.0,1394.0,1444.0,1799.0
30137-36,37137-36,624.0,664.0,694.0,694.0,724.0,774.0,824.0,874.0,1303.6475,1423.6475,,,1124.0,1124.0,1164.0,1214.0,1214.0,1259.0,1304.0,1349.0,1349.0,1394.0,1444.0,1799.0
30137-41,37137-41,66.0,71.0,76.0,76.0,81.0,91.0,101.0,106.0,236.465,266.465,,,96.0,96.0,101.0,106.0,106.0,111.0,121.0,131.0,131.0,141.0,146.0,181.0
30137-64,37137-64,169.0,189.0,204.0,204.0,224.0,244.0,264.0,284.0,444.1175,504.1175,224.0,244.0,324.0,324.0,344.0,359.0,359.0,374.0,384.0,394.0,394.0,404.0,414.0,544.0
30137-71,37137-71,376.0,396.0,411.0,411.0,431.0,451.0,471.0,491.0,716.0275,866.0275,,,611.0,611.0,651.0,701.0,701.0,746.0,791.0,836.0,836.0,881.0,901.0,1286.0
30137-74,37137-74,207.0,226.0,241.0,241.0,261.0,281.0,301.0,321.0,481.2825,541.2825,261.0,281.0,396.0,396.0,416.0,431.0,431.0,446.0,456.0,466.0,466.0,476.0,486.0,616.0
30192-01,37192-01,1050.0,1090.0,1120.0,1120.0,1150.0,1200.0,1250.0,1300.0,1900.46,2050.46,,,1700.0,1700.0,1740.0,1790.0,1790.0,1835.0,1880.0,1925.0,1925.0,1970.0,2020.0,2510.0
30192-03,37192-03,959.0,999.0,1029.0,1029.0,1059.0,1109.0,1159.0,1209.0,1808.895,1958.895,,,1584.0,1584.0,1624.0,1674.0,1674.0,1719.0,1764.0,1809.0,1809.0,1854.0,1904.0,2259.0
30192-06,37192-06,736.0,756.0,771.0,771.0,791.0,811.0,831.0,851.0,1075.705,1225.705,,,1236.0,1236.0,1276.0,1326.0,1326.0,1371.0,1416.0,1461.0,1461.0,1506.0,1556.0,1911.0
30192-07,37192-07,842.0,882.0,912.0,912.0,942.0,992.0,1042.0,1092.0,1691.7875,1841.7875,,,1467.0,1467.0,1507.0,1557.0,1557.0,1602.0,1647.0,1692.0,1692.0,1737.0,1787.0,2142.0
30192-08,37192-08,842.0,882.0,912.0,912.0,942.0,992.0,1042.0,1092.0,1691.7875,1841.7875,,,1467.0,1467.0,1507.0,1557.0,1557.0,1602.0,1647.0,1692.0,1692.0,1737.0,1787.0,2142.0
30192-09,37192-09,482.0,502.0,517.0,517.0,552.0,587.0,622.0,657.0,1076.81,1181.81,,,757.0,757.0,797.0,847.0,847.0,892.0,937.0,982.0,982.0,1027.0,1057.0,1207.0
30192-10,37192-10,426.0,446.0,461.0,461.0,481.0,501.0,521.0,541.0,765.5025,825.5025,,,661.0,661.0,701.0,751.0,751.0,796.0,841.0,886.0,886.0,931.0,961.0,1111.0
30192-11,37192-11,479.0,499.0,514.0,514.0,549.0,584.0,619.0,654.0,1073.66,1178.66,,,779.0,779.0,819.0,869.0,869.0,914.0,959.0,1004.0,1004.0,1049.0,1079.0,1229.0
30192-12,37192-12,479.0,499.0,514.0,514.0,549.0,584.0,619.0,654.0,1073.66,1178.66,,,779.0,779.0,819.0,869.0,869.0,914.0,959.0,1004.0,1004.0,1049.0,1079.0,1229.0
30192-14,37192-14,774.0,794.0,809.0,809.0,824.0,844.0,864.0,884.0,1453.6475,1573.6475,,,1274.0,1274.0,1314.0,1364.0,1364.0,1409.0,1454.0,1499.0,1499.0,1544.0,1594.0,1949.0
30192-15,37192-15,773.0,813.0,843.0,843.0,873.0,923.0,973.0,1023.0,1622.6675,1772.6675,,,1273.0,1273.0,1313.0,1363.0,1363.0,1408.0,1453.0,1498.0,1498.0,1543.0,1593.0,1948.0
